Replicate number,Tool,Percent_sig,Dataset
  ASVs: 599,,,
Schubert.1056,Wilcoxon (CLR),0.166944908,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1057,Wilcoxon (CLR),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1058,Wilcoxon (CLR),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1059,Wilcoxon (CLR),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1060,Wilcoxon (CLR),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1061,Wilcoxon (CLR),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1062,Wilcoxon (CLR),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1063,Wilcoxon (CLR),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1064,Wilcoxon (CLR),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1065,Wilcoxon (CLR),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1066,Wilcoxon (CLR),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1067,Wilcoxon (CLR),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1068,Wilcoxon (CLR),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1069,Wilcoxon (CLR),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1070,Wilcoxon (CLR),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1071,Wilcoxon (CLR),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1072,Wilcoxon (CLR),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1073,Wilcoxon (CLR),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1074,Wilcoxon (CLR),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1075,Wilcoxon (CLR),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1076,Wilcoxon (CLR),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1077,Wilcoxon (CLR),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1078,Wilcoxon (CLR),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1079,Wilcoxon (CLR),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1080,Wilcoxon (CLR),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1081,Wilcoxon (CLR),0.166944908,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1082,Wilcoxon (CLR),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1083,Wilcoxon (CLR),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1084,Wilcoxon (CLR),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1085,Wilcoxon (CLR),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1086,Wilcoxon (CLR),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1087,Wilcoxon (CLR),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1088,Wilcoxon (CLR),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1089,Wilcoxon (CLR),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1090,Wilcoxon (CLR),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1091,Wilcoxon (CLR),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1092,Wilcoxon (CLR),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1093,Wilcoxon (CLR),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1094,Wilcoxon (CLR),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1095,Wilcoxon (CLR),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1096,Wilcoxon (CLR),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1097,Wilcoxon (CLR),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1098,Wilcoxon (CLR),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1099,Wilcoxon (CLR),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1100,Wilcoxon (CLR),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1101,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1102,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1103,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1104,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1105,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1106,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1107,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1108,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1109,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1110,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1111,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1112,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1113,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1114,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1115,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1116,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1117,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1118,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1119,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1120,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1121,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1122,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1123,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1124,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1125,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1126,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1127,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1128,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1129,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1130,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1131,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1132,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1133,Wilcoxon (rare),0.166944908,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1134,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1135,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1136,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1137,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1138,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1139,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1140,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1141,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1142,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1143,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1144,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1145,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1146,Wilcoxon (rare),0.166944908,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1147,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1148,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1149,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1150,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1151,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1152,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1153,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1154,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1155,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1156,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1157,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1158,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1159,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1160,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1161,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1162,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1163,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1164,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1165,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1166,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1167,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1168,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1169,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1170,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1171,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1172,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1173,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1174,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1175,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1176,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1177,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1178,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1179,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1180,Wilcoxon (rare),0.166944908,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1181,Wilcoxon (rare),0.166944908,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1182,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1183,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1184,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1185,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1186,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1187,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1188,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1189,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1190,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1191,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1192,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1193,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1194,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1195,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1196,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1197,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1198,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1199,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1200,Wilcoxon (rare),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1201,limma voom (TMM),0.333889816,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1202,limma voom (TMM),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1203,limma voom (TMM),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1204,limma voom (TMM),0.667779633,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1205,limma voom (TMM),0.166944908,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1206,limma voom (TMM),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1207,limma voom (TMM),17.19532554,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1208,limma voom (TMM),3.338898164,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1209,limma voom (TMM),1.168614357,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1210,limma voom (TMM),0.166944908,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1211,limma voom (TMM),0.333889816,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1212,limma voom (TMM),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1213,limma voom (TMM),1.001669449,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1214,limma voom (TMM),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1215,limma voom (TMM),1.669449082,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1216,limma voom (TMM),0.166944908,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1217,limma voom (TMM),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1218,limma voom (TMM),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1219,limma voom (TMM),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1220,limma voom (TMM),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1221,limma voom (TMM),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1222,limma voom (TMM),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1223,limma voom (TMM),0.333889816,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1224,limma voom (TMM),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1225,limma voom (TMM),2.003338898,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1226,limma voom (TMM),0.500834725,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1227,limma voom (TMM),3.67278798,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1228,limma voom (TMM),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1229,limma voom (TMM),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1230,limma voom (TMM),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1231,limma voom (TMM),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1232,limma voom (TMM),2.337228715,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1233,limma voom (TMM),0.333889816,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1234,limma voom (TMM),37.72954925,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1235,limma voom (TMM),0.333889816,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1236,limma voom (TMM),2.671118531,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1237,limma voom (TMM),0.333889816,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1238,limma voom (TMM),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1239,limma voom (TMM),1.335559265,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1240,limma voom (TMM),0.166944908,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1241,limma voom (TMM),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1242,limma voom (TMM),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1243,limma voom (TMM),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1244,limma voom (TMM),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1245,limma voom (TMM),0.333889816,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1246,limma voom (TMM),0.500834725,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1247,limma voom (TMM),0.834724541,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1248,limma voom (TMM),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1249,limma voom (TMM),0.834724541,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1250,limma voom (TMM),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1251,limma voom (TMM),0.166944908,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1252,limma voom (TMM),0.166944908,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1253,limma voom (TMM),1.001669449,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1254,limma voom (TMM),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1255,limma voom (TMM),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1256,limma voom (TMM),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1257,limma voom (TMM),1.502504174,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1258,limma voom (TMM),10.51752922,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1259,limma voom (TMM),0.333889816,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1260,limma voom (TMM),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1261,limma voom (TMM),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1262,limma voom (TMM),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1263,limma voom (TMM),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1264,limma voom (TMM),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1265,limma voom (TMM),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1266,limma voom (TMM),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1267,limma voom (TMM),0.166944908,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1268,limma voom (TMM),7.679465776,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1269,limma voom (TMM),0.166944908,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1270,limma voom (TMM),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1271,limma voom (TMM),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1272,limma voom (TMM),0.166944908,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1273,limma voom (TMM),0.166944908,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1274,limma voom (TMM),3.505843072,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1275,limma voom (TMM),0.333889816,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1276,limma voom (TMM),0.166944908,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1277,limma voom (TMM),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1278,limma voom (TMM),0.166944908,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1279,limma voom (TMM),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1280,limma voom (TMM),2.170283806,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1281,limma voom (TMM),1.168614357,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1282,limma voom (TMM),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1283,limma voom (TMM),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1284,limma voom (TMM),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1285,limma voom (TMM),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1286,limma voom (TMM),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1287,limma voom (TMM),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1288,limma voom (TMM),0.166944908,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1289,limma voom (TMM),2.504173623,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1290,limma voom (TMM),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1291,limma voom (TMM),0.500834725,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1292,limma voom (TMM),1.168614357,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1293,limma voom (TMM),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1294,limma voom (TMM),0.834724541,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1295,limma voom (TMM),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1296,limma voom (TMM),0.500834725,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1297,limma voom (TMM),1.001669449,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1298,limma voom (TMM),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1299,limma voom (TMM),6.844741235,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1300,limma voom (TMM),0.166944908,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1301,limma voom (TMMwsp),0.333889816,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1302,limma voom (TMMwsp),20.70116861,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1303,limma voom (TMMwsp),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1304,limma voom (TMMwsp),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1305,limma voom (TMMwsp),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1306,limma voom (TMMwsp),0.166944908,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1307,limma voom (TMMwsp),2.170283806,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1308,limma voom (TMMwsp),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1309,limma voom (TMMwsp),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1310,limma voom (TMMwsp),0.500834725,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1311,limma voom (TMMwsp),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1312,limma voom (TMMwsp),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1313,limma voom (TMMwsp),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1314,limma voom (TMMwsp),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1315,limma voom (TMMwsp),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1316,limma voom (TMMwsp),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1317,limma voom (TMMwsp),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1318,limma voom (TMMwsp),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1319,limma voom (TMMwsp),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1320,limma voom (TMMwsp),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1321,limma voom (TMMwsp),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1322,limma voom (TMMwsp),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1323,limma voom (TMMwsp),0.333889816,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1324,limma voom (TMMwsp),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1325,limma voom (TMMwsp),24.04006678,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1326,limma voom (TMMwsp),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1327,limma voom (TMMwsp),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1328,limma voom (TMMwsp),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1329,limma voom (TMMwsp),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1330,limma voom (TMMwsp),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1331,limma voom (TMMwsp),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1332,limma voom (TMMwsp),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1333,limma voom (TMMwsp),0.166944908,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1334,limma voom (TMMwsp),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1335,limma voom (TMMwsp),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1336,limma voom (TMMwsp),0.166944908,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1337,limma voom (TMMwsp),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1338,limma voom (TMMwsp),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1339,limma voom (TMMwsp),0.166944908,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1340,limma voom (TMMwsp),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1341,limma voom (TMMwsp),0.667779633,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1342,limma voom (TMMwsp),0.166944908,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1343,limma voom (TMMwsp),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1344,limma voom (TMMwsp),16.52754591,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1345,limma voom (TMMwsp),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1346,limma voom (TMMwsp),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1347,limma voom (TMMwsp),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1348,limma voom (TMMwsp),3.67278798,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1349,limma voom (TMMwsp),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1350,limma voom (TMMwsp),1.001669449,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1351,limma voom (TMMwsp),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1352,limma voom (TMMwsp),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1353,limma voom (TMMwsp),0.333889816,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1354,limma voom (TMMwsp),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1355,limma voom (TMMwsp),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1356,limma voom (TMMwsp),8.681135225,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1357,limma voom (TMMwsp),0.166944908,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1358,limma voom (TMMwsp),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1359,limma voom (TMMwsp),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1360,limma voom (TMMwsp),3.005008347,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1361,limma voom (TMMwsp),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1362,limma voom (TMMwsp),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1363,limma voom (TMMwsp),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1364,limma voom (TMMwsp),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1365,limma voom (TMMwsp),0,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1366,limma voom (TMMwsp),0.166944908,Human - C. diff (1)
  ASVs: 599,,,
Schubert.1367,limma voom (TMMwsp),0.333889816,Human - C. diff (1)
  ASVs: 599,,,
